loan_index_v49,loan_id,issue_month,loan_amnt,base_return_vec,pd_point,pd_high_alpha01,qhat_v4,weak_source_proxy,grade,period,score_decile,state_top20,income_band,dti_band
10588,129315084,2018-02,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NC,inc_q5,dti_q2
10589,129563865,2018-03,6500.0,644.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q2
10590,131240208,2018-04,15000.0,1488.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q5
10591,129204656,2018-03,3000.0,297.59999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q2
10592,131469843,2018-04,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q1
10593,130078279,2018-03,4000.0,396.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MN,inc_q1,dti_q4
10594,130057468,2018-04,40000.0,3968.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
10595,131341730,2018-04,6000.0,595.1999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CO,inc_q5,dti_q4
10596,130242296,2018-03,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MI,inc_q5,dti_q4
10597,132863654,2018-06,6000.0,595.1999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q2,dti_q1
10598,131115171,2018-04,27000.0,2678.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CO,inc_q4,dti_q3
10599,131307766,2018-04,19200.0,1904.6399999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q2
10600,130262929,2018-03,24000.0,2380.7999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q2,dti_q5
10601,129433459,2018-02,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q4,dti_q4
10602,130214542,2018-03,7500.0,744.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q1
10603,130136530,2018-03,4000.0,396.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q2
10604,129691729,2018-03,4800.0,476.15999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IN,inc_q2,dti_q1
10605,131864317,2018-04,32000.0,3174.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
10606,131064029,2018-04,22000.0,2182.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q4
10607,131442267,2018-04,3800.0,376.96,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q5
10608,130942388,2018-03,12000.0,1190.3999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CO,inc_q3,dti_q3
10609,130105597,2018-03,12500.0,1240.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IL,inc_q5,dti_q1
10610,130249683,2018-03,2400.0,238.07999999999998,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NC,inc_q2,dti_q2
10611,132261605,2018-04,13800.0,1368.96,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,VA,inc_q2,dti_q3
10612,130873909,2018-04,2650.0,262.88,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q1,dti_q2
10613,131211593,2018-04,20000.0,1984.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q5,dti_q1
10614,130068851,2018-03,22000.0,2182.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q4
10615,132784300,2018-05,6500.0,644.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MD,inc_q5,dti_q1
10616,129803455,2018-03,6000.0,595.1999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,OH,inc_q3,dti_q5
10617,132178000,2018-04,20000.0,1984.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MN,inc_q2,dti_q4
10618,131968886,2018-05,23650.0,2346.08,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q1,dti_q5
10619,132028214,2018-05,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,PA,inc_q2,dti_q1
10620,131283999,2018-04,3500.0,347.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q1
10621,132181017,2018-04,22400.0,2222.08,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,PA,inc_q5,dti_q1
10622,129184290,2018-02,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NV,inc_q4,dti_q1
10623,132351377,2018-05,5000.0,496.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q1,dti_q1
10624,129681725,2018-03,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q1
10625,132520123,2018-05,3000.0,297.59999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q3,dti_q3
10626,132663613,2018-05,6800.0,674.56,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NY,inc_q2,dti_q3
10627,131243534,2018-04,4200.0,416.64,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q2
10628,129402490,2018-03,30000.0,2976.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MA,inc_q2,dti_q3
10629,132098770,2018-04,14000.0,1388.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q3,dti_q1
10630,132044310,2018-04,6000.0,595.1999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q1,dti_q5
10631,131472000,2018-04,5000.0,496.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q1
10632,131935080,2018-04,18000.0,1785.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q5
10633,131131684,2018-04,26600.0,2638.72,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q1
10634,131122749,2018-04,20000.0,1984.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q3,dti_q4
10635,129172191,2018-02,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NC,inc_q4,dti_q1
10636,129109998,2018-02,3000.0,297.59999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NC,inc_q3,dti_q1
10637,132396821,2018-05,34000.0,3372.7999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,VA,inc_q5,dti_q4
10638,129753214,2018-03,5500.0,545.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q1
10639,128876412,2018-03,24000.0,2380.7999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q4
10640,132126488,2018-04,1800.0,178.56,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NY,inc_q2,dti_q2
10641,130472428,2018-03,16000.0,1587.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IL,inc_q5,dti_q2
10642,130328093,2018-03,3000.0,297.59999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NY,inc_q1,dti_q5
10643,131831718,2018-04,2400.0,238.07999999999998,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IN,inc_q2,dti_q2
10644,131394350,2018-04,12000.0,1190.3999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,OH,inc_q3,dti_q3
10645,131388316,2018-04,12800.0,1269.76,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MD,inc_q5,dti_q5
10646,129566082,2018-03,7000.0,694.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q4
10647,132436463,2018-05,9000.0,892.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NY,inc_q3,dti_q3
10648,131344770,2018-04,12000.0,1190.3999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MA,inc_q4,dti_q2
10649,130530314,2018-03,5000.0,496.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NV,inc_q2,dti_q1
10650,130511195,2018-03,24500.0,2430.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q5
10651,130168321,2018-03,24000.0,2380.7999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IN,inc_q5,dti_q1
10652,129442297,2018-03,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q1
10653,131726408,2018-04,7500.0,744.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
10654,132581959,2018-05,16000.0,1587.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,FL,inc_q3,dti_q2
10655,129453834,2018-03,2000.0,198.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q2
10656,130430692,2018-03,4000.0,396.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,OH,inc_q1,dti_q4
10657,131577911,2018-04,1000.0,99.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NV,inc_q2,dti_q3
10658,130979445,2018-04,15000.0,1488.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,IN,inc_q1,dti_q5
10659,130811314,2018-04,8000.0,793.6,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,WA,inc_q5,dti_q2
10660,132434580,2018-05,10000.0,992.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q1,dti_q3
10661,130317565,2018-04,2200.0,218.23999999999998,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MD,inc_q1,dti_q1
10662,130792930,2018-04,20000.0,1984.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,WA,inc_q1,dti_q5
10663,130908383,2018-03,40000.0,3968.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MI,inc_q5,dti_q4
10664,130889512,2018-03,32000.0,3174.4,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,MA,inc_q5,dti_q2
10665,129473943,2018-03,25000.0,2480.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,AZ,inc_q1,dti_q5
10666,130072689,2018-03,21000.0,2083.2,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,GA,inc_q5,dti_q2
10667,130114312,2018-03,4000.0,396.8,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q2,dti_q3
10668,129953172,2018-03,6000.0,595.1999999999999,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q4
10669,129403608,2018-03,29150.0,2891.68,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,WA,inc_q5,dti_q3
10670,130110501,2018-03,40000.0,3968.0,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q2
10671,131522045,2018-04,3000.0,297.59999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,NJ,inc_q4,dti_q2
10672,131323190,2018-04,14400.0,1428.48,0.08291049320073066,0.1839309243202601,0.0,0.0,B,2018H1,1,other_state,inc_q4,dti_q2
10673,132763127,2018-05,10000.0,670.9999999999999,0.011629452418926104,0.039125377554127885,0.0,0.0,A,2018H1,0,other_state,inc_q5,dti_q1
10674,129581344,2018-03,7875.0,626.85,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,FL,inc_q4,dti_q1
10675,129760663,2018-03,1500.0,119.4,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,other_state,inc_q3,dti_q2
10676,130292590,2018-03,14000.0,1114.4,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,IL,inc_q4,dti_q3
10677,130009461,2018-03,3500.0,278.6,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,IN,inc_q3,dti_q2
10678,130834357,2018-03,2050.0,163.18,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,NC,inc_q2,dti_q2
10679,131739677,2018-04,7000.0,557.2,0.03944627554383652,0.09984891727215812,0.0,0.0,A,2018H1,0,IL,inc_q2,dti_q3
10680,129559818,2018-03,20000.0,1886.0,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,TX,inc_q1,nan
10681,132955844,2018-05,2000.0,188.6,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,VA,inc_q1,dti_q1
10682,130372038,2018-03,9000.0,848.6999999999999,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,OH,inc_q3,dti_q3
10683,129936331,2018-03,4000.0,377.2,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,NV,inc_q3,dti_q1
10684,132586331,2018-05,3500.0,330.04999999999995,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,WA,inc_q1,dti_q3
10685,131571841,2018-04,10000.0,943.0,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,NV,inc_q5,dti_q1
10686,131304856,2018-04,40000.0,3772.0,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,MN,inc_q3,dti_q4
10687,131308376,2018-04,4000.0,377.2,0.0722267362942478,0.16385598067539128,0.0,0.0,B,2018H1,1,OH,inc_q2,dti_q2
10688,127564164,2018-01,8000.0,833.6,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H1,2,CA,inc_q2,dti_q2
10689,128488859,2018-02,8000.0,833.6,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H1,2,other_state,inc_q1,dti_q2
10690,127902931,2018-01,2600.0,207.21999999999997,0.03995777571548087,0.10088732097181267,0.0,0.0,A,2018H1,0,CA,inc_q4,dti_q1
10691,127683124,2018-01,9600.0,765.1199999999999,0.03995777571548087,0.10088732097181267,0.0,0.0,A,2018H1,0,other_state,inc_q2,dti_q3
10692,134699570,2018-06,5000.0,479.0,0.07574254959863241,0.17049464613275417,0.0,0.0,B,2018H1,1,VA,inc_q4,dti_q4
10693,133714428,2018-05,6025.0,577.1949999999999,0.07581190283130669,0.1706252677134017,0.0,0.0,B,2018H1,1,MA,inc_q1,dti_q1
10694,130354334,2018-03,1600.0,166.56,0.09438775510204081,0.20520182102230244,0.0,0.0,B,2018H1,2,MI,inc_q1,dti_q2
10695,142999549,2018-11,20000.0,1568.0,0.03728097960444994,0.09543361986501439,0.0,0.0,A,2018H2,0,other_state,inc_q4,dti_q1
10696,130314913,2018-03,3000.0,238.8,0.03995777571548087,0.10088732097181267,0.0,0.0,A,2018H1,0,WA,inc_q2,dti_q2
10697,143375405,2018-11,3500.0,308.35,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,PA,inc_q4,dti_q4
10698,157509468,2019-09,8500.0,748.8500000000001,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,AZ,inc_q4,dti_q1
10699,144749241,2018-12,4400.0,387.64000000000004,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,other_state,inc_q3,dti_q2
10700,158572333,2019-09,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,NJ,inc_q5,dti_q2
10701,157182991,2019-08,20000.0,1762.0000000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,CA,inc_q3,dti_q1
10702,159524530,2019-10,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,NY,inc_q1,dti_q1
10703,154689544,2019-07,15000.0,1321.5000000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,WA,inc_q5,dti_q2
10704,145058790,2018-12,11500.0,1013.1500000000001,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,CA,inc_q2,dti_q4
10705,143963473,2018-11,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,other_state,inc_q2,dti_q3
10706,143976095,2018-11,17500.0,1541.7500000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,other_state,inc_q2,dti_q1
10707,154931606,2019-07,31575.0,2781.7575,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,MN,inc_q4,dti_q5
10708,159843890,2019-10,8300.0,731.2300000000001,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,other_state,inc_q4,dti_q1
10709,159912803,2019-10,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H2,1,CA,inc_q5,dti_q1
10710,146667900,2019-01,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,NJ,inc_q1,dti_q3
10711,153638075,2019-06,18000.0,1585.8000000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,MA,inc_q3,dti_q2
10712,146053567,2019-01,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,FL,inc_q5,dti_q2
10713,147576457,2019-02,8000.0,704.8000000000001,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,MI,inc_q2,dti_q1
10714,147999300,2019-02,5000.0,440.50000000000006,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,NJ,inc_q4,dti_q1
10715,154037099,2019-06,4800.0,422.88000000000005,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,CA,inc_q5,dti_q3
10716,165881168,2020-01,2100.0,185.01000000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2020,1,CA,inc_q3,dti_q1
10717,154175975,2019-06,7000.0,616.7,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,NY,inc_q4,dti_q1
10718,144303521,2018-12,1650.0,145.365,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,CA,inc_q1,dti_q5
10719,153357550,2019-06,3000.0,264.3,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2019H1,1,CA,inc_q4,dti_q3
10720,145346984,2018-12,4500.0,396.45000000000005,0.058878504672897194,0.1383133853899916,0.0,0.0,A,2018H2,1,NY,inc_q2,dti_q4
10721,126594292,2018-01,20000.0,1888.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,VA,inc_q5,dti_q4
10722,127865159,2018-02,36000.0,3398.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NJ,inc_q4,dti_q3
10723,129002060,2018-02,11000.0,1038.3999999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,VA,inc_q2,dti_q4
10724,126736783,2018-01,2000.0,188.79999999999998,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,PA,inc_q2,dti_q1
10725,127549951,2018-01,3100.0,292.64,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q3,dti_q1
10726,126661036,2018-01,2700.0,254.88,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NY,inc_q2,dti_q2
10727,125687497,2018-01,4000.0,377.59999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,TX,inc_q1,dti_q2
10728,126382003,2018-01,6600.0,623.04,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q2,dti_q2
10729,126579105,2018-01,5000.0,472.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q3,dti_q1
10730,128739086,2018-02,30000.0,2832.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q3,dti_q2
10731,128694455,2018-02,2800.0,264.32,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,AZ,inc_q1,dti_q2
10732,126505733,2018-01,6000.0,566.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,IN,inc_q5,dti_q1
10733,127373999,2018-02,4000.0,377.59999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MN,inc_q3,dti_q3
10734,127967213,2018-02,2400.0,226.56,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MD,inc_q2,dti_q1
10735,126293282,2018-01,3600.0,339.84,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MN,inc_q2,dti_q2
10736,126733547,2018-01,15000.0,1416.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NC,inc_q2,dti_q5
10737,128835271,2018-02,24000.0,2265.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,GA,inc_q5,dti_q2
10738,128356983,2018-02,11000.0,1038.3999999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q5
10739,128380628,2018-02,2500.0,236.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,FL,inc_q1,dti_q1
10740,128531099,2018-02,40000.0,3776.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NY,inc_q5,dti_q1
10741,128376935,2018-02,40000.0,3776.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NJ,inc_q5,dti_q1
10742,127478738,2018-01,3025.0,285.56,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,GA,inc_q1,dti_q3
10743,127600298,2018-01,6000.0,566.4,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
10744,126865817,2018-01,18000.0,1699.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,TX,inc_q1,nan
10745,127174964,2018-01,2000.0,188.79999999999998,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q2
10746,126741101,2018-01,14200.0,1340.48,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,AZ,inc_q4,dti_q3
10747,128590355,2018-03,10000.0,944.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,GA,inc_q4,dti_q1
10748,126824976,2018-01,3000.0,283.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,PA,inc_q3,dti_q1
10749,127591571,2018-01,4000.0,377.59999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,AZ,inc_q3,dti_q1
10750,126427557,2018-01,2000.0,188.79999999999998,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,OH,inc_q3,dti_q1
10751,128239575,2018-02,5000.0,472.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q1
10752,127915593,2018-01,15000.0,1416.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MD,inc_q3,dti_q1
10753,126372675,2018-01,25000.0,2360.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,TX,inc_q4,dti_q2
10754,127979149,2018-02,13500.0,1274.3999999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q1
10755,126413067,2018-01,3000.0,283.2,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q1
10756,126654023,2018-01,7200.0,679.68,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,IL,inc_q4,dti_q3
10757,155135182,2019-07,10625.0,870.1875,0.04516703971217183,0.1113713377978736,0.0,0.0,A,2019H2,0,TX,inc_q3,dti_q3
10758,146813241,2019-01,7200.0,589.68,0.04518484330732847,0.11140690134711641,0.0,0.0,A,2019H1,0,GA,inc_q2,dti_q5
10759,152779542,2019-06,5000.0,409.5,0.045238408515018765,0.11151389009559082,0.0,0.0,A,2019H1,0,other_state,inc_q2,dti_q4
10760,146390635,2019-01,30000.0,2457.0,0.04531019120001342,0.11165724125845898,0.0,0.0,A,2019H1,0,WA,inc_q2,dti_q4
10761,154609905,2019-07,1200.0,98.28,0.04531019120001342,0.11165724125845898,0.0,0.0,A,2019H2,0,other_state,inc_q3,dti_q4
10762,130695939,2018-04,9125.0,860.4875,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q2
10763,131509033,2018-04,25000.0,2357.5,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,TX,inc_q2,dti_q4
10764,129347852,2018-03,3000.0,282.9,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MD,inc_q2,dti_q3
10765,132176241,2018-05,4500.0,424.34999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,FL,inc_q3,dti_q1
10766,132865757,2018-05,21000.0,1980.3,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q5,dti_q3
10767,130161829,2018-03,10000.0,943.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,MN,inc_q2,dti_q2
10768,131178420,2018-04,1000.0,94.3,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,OH,inc_q1,dti_q1
10769,131016663,2018-04,40000.0,3772.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,CA,inc_q5,dti_q3
10770,130616895,2018-03,18000.0,1697.3999999999999,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,NJ,inc_q5,dti_q1
10771,131010899,2018-04,10000.0,943.0,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,IL,inc_q2,dti_q1
10772,130313416,2018-04,2000.0,188.6,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q2,dti_q3
10773,129638263,2018-04,2400.0,226.32,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q3,dti_q2
10774,129817905,2018-03,4800.0,452.64,0.07293381626605203,0.16519382061810706,0.0,0.0,B,2018H1,1,other_state,inc_q1,dti_q1
