online_method_v8,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened,share_rows_shrunk,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_pass_80_defended,gate_pass_90_defended,efficiency_gate_width_95,efficiency_gate_width_98,promotion_eligible,width_gap_to_0p95,parameters_json
v8_targeted_dti_income_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9624753124929908,0.9521211395543862,0.5739332178203284,0.0,892,51939,False,False,False,True,False,0.012475312492990831,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9625197098603923,0.9520225288477241,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.012519709860392303,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9626710710538962,0.9521934506852981,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.012671071053896199,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_income_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9627301915408344,0.9526212555702145,0.5514081818448797,0.0,892,51939,False,False,False,True,False,0.012730191540834435,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9627441591920606,0.9515885347483249,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.012744159192060622,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9628017134663424,0.9524416615763788,0.5739332178203284,0.0,892,51939,False,False,False,True,False,0.012801713466342401,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9630079868768935,0.9518682418740942,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.01300798687689353,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9630778874406752,0.9527206072596238,0.5739332178203284,0.0,892,51939,False,False,False,True,False,0.013077887440675284,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.963203487743241,0.9520893689782802,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.013203487743241094,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9633540614150077,0.9529995529428688,0.5739332178203284,0.0,892,51939,False,False,False,True,False,0.013354061415007723,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.963396253848944,0.9523073727581963,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.01339625384894405,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9635436020071101,0.9524829142813125,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.013543602007110134,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9636540340996093,0.95261663339106,0.6660009985022466,0.0,892,51939,False,False,False,True,False,0.013654034099609302,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_score_low_or_income_d0.070_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9651113240622688,0.9529124290924005,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.015111324062268894,"{""base_multiplier"": 0.99, ""delta"": 0.07, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.071_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9655201226291243,0.9533246466380038,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.015520122629124389,"{""base_multiplier"": 0.99, ""delta"": 0.071, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.072_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9659289211959797,0.9537368641836068,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.015928921195979773,"{""base_multiplier"": 0.99, ""delta"": 0.072, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.073_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9663377197628354,0.9541490817292101,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01633771976283549,"{""base_multiplier"": 0.99, ""delta"": 0.073, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.074_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9667449851744986,0.9545558949821153,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.016744985174498628,"{""base_multiplier"": 0.99, ""delta"": 0.074, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.075_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9671508469700405,0.9549577605608449,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.017150846970040545,"{""base_multiplier"": 0.99, ""delta"": 0.075, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.076_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9675567087655825,0.9553596261395743,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.017556708765582574,"{""base_multiplier"": 0.99, ""delta"": 0.076, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.077_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9679625705611244,0.9557614917183039,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01796257056112449,"{""base_multiplier"": 0.99, ""delta"": 0.077, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.070_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9679995627751075,0.9561099465438889,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.017999562775107503,"{""base_multiplier"": 0.995, ""delta"": 0.07, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9683678270595596,0.9561613012430066,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.018367827059559638,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.071_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9684054245706495,0.9565118121226185,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01840542457064953,"{""base_multiplier"": 0.995, ""delta"": 0.071, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.079_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9687704584066565,0.9565521937368499,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.018770458406656587,"{""base_multiplier"": 0.99, ""delta"": 0.079, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.072_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9688112863661916,0.9569136777013478,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01881128636619167,"{""base_multiplier"": 0.995, ""delta"": 0.072, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.080_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9690934641449982,0.9568745004986976,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01909346414499824,"{""base_multiplier"": 0.99, ""delta"": 0.08, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9692171481617334,0.9573155432800774,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.019217148161733477,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.081_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.969394205983545,0.9571772225896573,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01939420598354502,"{""base_multiplier"": 0.99, ""delta"": 0.081, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9696219015123042,0.9577136437280623,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.01962190151230425,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.082_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9696780145763354,0.9574645912994999,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.019678014576335445,"{""base_multiplier"": 0.99, ""delta"": 0.082, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.083_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9698738880510092,0.9576749081673535,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.019873888051009203,"{""base_multiplier"": 0.99, ""delta"": 0.083, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9700234084191329,0.95810356768226,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.02002340841913297,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9703256021873045,0.9584079479976952,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.020325602187304503,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9706257026103408,0.958709937538758,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.0206257026103408,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9708759759650492,0.9592659862131183,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.0208759759650492,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9708877928739662,0.9589781055879232,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.02088779287396625,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9710817677587305,0.9591870758430178,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.021081767758730496,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9712555464614391,0.9596370151812579,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.021255546461439123,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9712714490803874,0.9593933291459912,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.021271449080387472,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.081_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.971455761805869,0.9595964746357891,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.021455761805869056,"{""base_multiplier"": 0.995, ""delta"": 0.081, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.9715577402296104,0.959941395496693,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.021557740229610434,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9716314412543543,0.9597919897455545,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.021631441254354344,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9717941383851285,0.9599770393341556,0.704002819300461,0.29599718069953895,892,51939,False,False,False,True,False,0.02179413838512856,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.5,0.971857199237137,0.9602426524878585,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.021857199237137026,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9720975711715969,0.9604916198763465,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.02209757117159694,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.972289647466452,0.960699243518682,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.02228964746645201,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.972478045957089,0.9609048786934066,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.02247804595708902,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9726615184282524,0.9611071530286007,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.02266151842825248,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9728331120599396,0.9612993744119971,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.022833112059939653,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9729958091907143,0.9614844240005981,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.02299580919071431,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""gradeDplus_score_low_or_income""}"
v8_gradeDplus_score_low_or_income_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9731585063214886,0.9616694735891992,0.704002819300461,0.0,892,51939,False,False,False,True,False,0.023158506321488637,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""gradeDplus_score_low_or_income""}"
