online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_gradeEplus_or_dti_q5_m0.955_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951215143087559,0.9388186559074392,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0012151430875589897,"{""base_multiplier"": 0.955, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.965_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9512253973949526,0.9388728543850691,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.001225397394952643,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951236862308888,0.9420477097029533,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.001236862308888087,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9512652800559825,0.9392766527620138,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0012652800559825872,"{""base_multiplier"": 0.97, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9512985345064741,0.9418653374871133,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0012985345064741027,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9513185544463167,0.9408178068458015,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0013185544463167886,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9513285178006203,0.9413683409539728,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0013285178006203768,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9513531527974006,0.9423112437538383,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0013531527974006696,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.955_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951391349366376,0.9390555680636059,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0013913493663760823,"{""base_multiplier"": 0.955, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9514130685877051,0.9422846218591201,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0014130685877051796,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.120_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9514163354844454,0.9425747537376346,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.001416335484445419,"{""base_multiplier"": 0.975, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9514947607251337,0.9410547190019682,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0014947607251337702,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515132260182704,0.9432231102956559,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0015132260182704194,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.965_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515356245032858,0.9392144342672963,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0015356245032858151,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515559495121381,0.9413157253894661,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0015559495121381106,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.975_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515885566195976,0.9397834002632642,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0015885566195976697,"{""base_multiplier"": 0.975, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.160_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515892748665222,0.9425215340152868,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.0015892748665222722,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.960_d0.140_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9515952981730122,0.9391588701167137,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.001595298173012294,"{""base_multiplier"": 0.96, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9516102385638501,0.9428225844249469,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0016102385638501193,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.965_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9516377208205432,0.9393741167204661,0.6602155590144195,0.33978444098558047,892,51939,False,False,False,False,-0.20000000000000007,-0.04285714285714293,-0.0016377208205432536,"{""base_multiplier"": 0.965, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9516779935869407,0.9420596123816714,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0016779935869407625,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.980_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9516814554601998,0.9401209877753626,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.001681455460199821,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.965_d0.160_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517118307821029,0.9394513464234634,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0017118307821029077,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517321557909552,0.9415526375456328,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0017321557909552032,"{""base_multiplier"": 0.98, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.960_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517715044518293,0.9393957822728806,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.0017715044518293865,"{""base_multiplier"": 0.96, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.980_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517756659144726,0.9433052608832992,0.5414525270917153,0.4585474729082846,892,51939,True,True,False,False,0.0,0.0,-0.001775665914472646,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.975_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517824596990022,0.9400312309505766,0.6602155590144195,0.33978444098558047,892,51939,True,True,False,False,0.0,0.0,-0.001782459699002259,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9517864448426672,0.9430594965811138,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.001786444842667212,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9519083620697723,0.9417895497017996,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.0019083620697722958,"{""base_multiplier"": 0.98, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.980_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.951918687995942,0.9420151107808045,0.5787788904877977,0.42122110951220226,892,51939,True,True,False,False,0.0,0.0,-0.001918687995942081,"{""base_multiplier"": 0.98, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
